UniqueCount	AmbigCount
274	0
22	0
167	0
190	0
93	0
90	0
1901	0
75	0
29	0
78	0
260	0
57	0
81	0
263	0
68	0
113	0
238	0
74	0
187	0
52	0
103	0
41	0
79	0
409	0
6	0
226	0
96	0
121	0
136	0
45	0
234	0
53	0
236	0
60	0
148	0
58	0
87	0
36	0
22	0
829	0
14	0
450	0
140	0
73	0
59	0
9241	0
46	0
401	0
153	0
369	0
286	0
497	0
85	0
70	0
62	0
697	0
58	0
624	0
226	0
158	0
184	0
18	0
118	0
262	0
190	1
619	0
13	0
1763	0
4	0
294	0
142	0
129	0
32	0
70	0
115	0
38	0
295	0
59	0
32	0
29	0
59	0
123	0
312	0
477	0
115	14
149	0
77	0
9	0
41	0
1694	0
243	0
137	0
91	0
94	0
37	0
371	0
49	0
98	0
63	0
133	0
235	0
96	0
177	0
54	0
56	0
156	0
49	0
42	0
86	0
110	0
164	0
122	0
86	0
66	0
155	0
989	0
531	0
82	0
34	0
319	0
205	0
969	0
26	0
1432	0
539	0
2387	0
87	0
203	0
410	0
392	0
24	0
338	0
28	0
37	0
383	50
173	50
307	0
69	0
116	0
59	0
142	0
102	0
280	0
71	0
138	0
177	0
141	0
7	0
121	0
542	70
148	0
2127	0
54	0
33	0
200	0
140	0
31	0
69	0
49	0
89	0
77	0
411	0
152	0
52	0
769	0
159	0
39	0
21	0
658	0
169	0
81	0
106	0
73	0
125	0
21	0
42	0
424	0
71	0
211	0
143	0
59	0
53	0
71	0
239	0
46	0
18	35
18	0
38	0
115	0
0	7
277	0
139	0
83	0
29	0
37	0
167	0
83	0
174	0
45	0
96	0
239	0
98	0
247	0
145	0
894	0
34	0
185	0
25	0
44	0
128	0
68	0
240	0
56	0
69	0
34	0
36	0
177	0
123	0
23	0
245	0
200	0
40	0
37	0
122	0
2396	0
4	0
478	0
99	0
58	0
17	0
714	0
206	0
341	0
15	0
55	0
77	0
69	0
355	0
29	0
86	0
239	0
91	0
29	1292
36	0
158	0
84	0
149	0
140	0
103	0
230	0
212	0
95	0
93	0
59	0
955	0
153	6
72	0
135	0
519	0
99	0
59	0
52	0
160	0
82	0
82	0
38	0
90	0
167	0
101	0
57	0
59	0
112	0
46	0
30	0
55	0
528	0
378	376
1355	0
214	0
874	0
40	0
84	0
228	0
105	0
45	0
59	0
29	0
9	29
0	6
5	1
0	229
0	41
0	204
0	19
0	42
80	1160
0	22
1	40
11	54
0	39
5	0
39	0
24	0
55	0
1	0
114	1
97	0
131	0
37	0
72	0
231	0
51	0
90	0
117	0
15	0
1972	0
459	0
144	0
393	0
34	0
171	0
284	0
691	0
326	0
34	0
128	0
48	0
16	0
55	0
94	1
261	0
104	0
153	0
14	1
786	0
36	0
563	0
1999	0
107	0
2	0
6	0
56	18
93	9
325	0
317	0
220	0
281	0
25	0
119	0
36	0
148	0
167	0
166	0
368	0
37	0
318	0
83	0
20	0
138	0
542	0
396	0
8	0
80	0
156	0
286	0
783	5
218	0
10	0
168	2
45	0
37	0
9	0
79	0
8	0
27	0
71	0
87	0
331	0
250	0
2	0
4976	0
31	0
9	12
32	0
217	0
102	0
91	0
533	0
234	0
61	0
39	0
354	0
61	0
39	0
80	0
74	0
492	0
265	0
143	0
305	0
1883	0
34	0
1	0
19	0
27	18
2080	0
7	0
924	0
79	0
551	0
294	542
237	0
142	0
210	0
43	0
204	0
281	251
0	0
0	1
0	17
3	7
0	12
0	16
0	1096
5	5953
0	180
0	98
5	774
0	0
0	65
605	364
175	118
192	0
61	0
100	0
81	0
1203	0
366	0
79	0
709	0
69	0
216	25
39	0
69	0
68	0
192	0
14	0
46	0
443	0
1347	0
322	0
252	0
54	0
209	0
313	0
92	0
215	0
89	0
412	0
27	0
261	0
94	0
41	0
231	0
207	0
31	0
21	0
89	0
71	0
50	0
84	0
516	0
33	0
69	0
97	0
103	0
106	0
911	0
125	0
24	0
955	0
111	0
109	0
422	9
42	0
50	0
264	0
599	0
853	0
35	0
892	0
203	0
89	0
294	0
761	1
98	0
97	0
354	0
181	0
69	0
398	0
199	122
255	76
343	0
33	0
73	0
8	0
150	0
42	0
42	0
135	0
127	0
44	0
293	0
315	0
23	0
378	0
397	0
59	0
78	0
58	0
56	0
60	0
112	0
51	0
35	0
15	0
451	0
18	0
80	0
117	0
6	0
237	0
74	0
55	0
29	0
127	0
66	0
308	0
28	0
322	0
335	0
1292	0
30	0
149	0
15	0
414	22
150	159
214	0
82	0
208	41
10	736
76	0
59	1195
494	16
51	0
47	0
583	0
20	0
51	0
248	0
71	0
303	0
37	0
762	0
173	0
79	0
42	0
234	0
44	0
65	0
43	0
69	0
129	0
215	0
389	0
56	0
78	0
66	0
42	0
1116	0
43	0
149	0
1310	0
180	0
265	0
61	0
65	0
37	0
148	0
46	0
169	0
624	0
125	159
45	0
7	736
911	0
5	0
103	41
24	0
134	0
43	1195
472	16
40	0
91	0
249	0
42	0
224	0
44	0
50	0
74	0
66	0
32	0
442	0
344	0
135	0
163	0
150	0
16	0
29	0
11	0
174	0
248	0
99	0
310	0
41	0
17	0
16	0
49	0
16	0
24	0
603	0
31	0
164	0
51	0
10	0
153	726
75	0
246	0
61	0
45	0
223	0
44	0
120	0
193	0
31	0
286	0
73	0
4	0
1362	287
3	34
1	448
0	54
0	32
41	771
513	0
573	0
99	0
42	0
126	0
230	0
77	0
31	0
786	0
124	911
39	0
86	0
15	0
168	0
16	0
79	0
14	0
18	0
39	0
298	0
272	93
261	0
162	0
433	0
190	0
194	0
468	0
1954	0
640	0
403	0
179	0
400	0
14	79
0	80
1	77
152	0
20	0
801	0
126	0
28	0
59	0
164	0
131	0
2511	0
141	0
233	0
258	0
343	0
150	0
100	0
99	0
159	0
431	0
123	0
214	0
95	0
666	0
28	0
13	0
73	0
152	0
235	0
221	0
183	0
77	0
67	0
426	0
43	0
56	0
1534	0
47	0
235	0
85	0
108	0
55	0
137	0
52	0
76	0
229	0
66	0
197	0
64	0
57	0
74	0
87	0
121	0
364	0
81	0
106	0
1161	1
57	0
84	0
80	0
129	0
136	0
8	0
37	0
65	0
68	0
83	0
25	0
46	0
21	1
108	1
204	0
72	0
42	0
77	0
147	0
47	0
192	0
42	0
32	0
30	0
76	0
338	0
111	0
297	0
41	0
49	0
74	0
799	0
65	0
65	0
106	0
73	0
127	0
28	0
68	0
33	0
156	3
24	0
35	0
717	0
1294	0
135	0
160	0
140	0
870	0
11	0
286	0
295	0
104	0
60	0
71	0
102	0
60	0
58	0
179	0
104	0
237	0
123	0
555	0
2224	0
197	0
133	1
304	0
81	0
155	0
334	0
853	0
41	0
25	0
78	0
73	0
147	0
37	0
54	0
56	0
367	0
238	0
154	0
149	0
25	0
24	0
515	0
133	0
146	0
85	0
41	0
184	0
37	0
83	0
99	0
68	0
73	0
107	0
236	0
0	33
188	0
177	0
45	0
217	0
385	0
197	0
21	0
157	0
42	0
36	0
66	0
661	3
342	123
550	0
294	0
88	0
100	0
394	0
425	0
413	0
124	0
53	0
34	0
134	0
302	0
59	0
28	0
98	0
41	0
144	0
129	0
77	0
313	0
113	0
55	0
196	0
6	0
108	0
109	0
137	0
67	0
50	0
2894	0
187	0
50	0
125	0
119	0
43	0
67	0
55	0
111	0
56	0
39	0
107	0
242	0
59	0
116	0
666	0
86	0
42	0
78	0
10	0
32	0
284	0
182	0
73	0
43	0
21	0
46	0
141	0
96	0
89	0
721	0
170	0
165	0
186	0
359	0
713	0
186	0
69	0
143	0
85	0
91	0
319	0
82	0
241	0
74	0
35	0
109	0
188	0
134	0
101	32
208	0
51	0
52	0
467	0
35	0
105	0
36	0
113	0
26	0
184	0
43	0
79	0
79	0
225	0
150	0
181	0
90	0
75	0
41	0
102	0
179	0
453	0
52	0
216	0
60	0
117	0
281	0
85	873
12	873
957	386
320	0
131	0
102	0
109	0
87	0
97	0
61	0
212	0
95	0
529	0
88	0
118	0
148	0
132	0
74	0
114	0
47	0
233	0
119	134
82	0
309	0
66	0
69	0
44	0
268	0
125	0
7	0
118	0
116	0
687	0
97	0
161	0
79	0
397	0
351	0
38	0
11	0
59	1715
72	0
52	0
240	0
132	0
124	0
26	0
80	0
111	0
404	0
122	0
49	0
152	0
311	0
129	0
12	0
12	0
63	0
172	0
268	0
111	0
142	0
62	0
33	0
172	0
146	0
66	0
43	0
81	0
662	80
46	0
349	0
181	0
114	0
62	0
127	0
102	0
299	0
17	0
375	0
74	0
171	0
97	0
66	0
66	0
4	0
34	0
28	0
55	0
64	0
106	0
111	0
5	0
449	285
53	0
41	0
418	254
48	0
508	0
26	0
139	0
306	0
633	0
270	0
33	0
103	0
30	0
79	0
172	0
453	0
38	0
136	0
63	0
42	0
78	0
355	5
170	0
250	0
93	0
42	0
59	0
34	0
93	0
24	0
159	0
31	0
344	0
67	0
449	0
102	0
549	0
13	0
21	0
118	0
368	0
75	0
208	0
212	0
173	0
763	0
58	0
102	0
506	87
17	0
91	3
30	0
58	0
319	0
29	0
248	0
46	1
297	0
109	0
138	3
749	3
65	0
198	0
572	0
113	0
82	0
151	0
85	0
13	0
29	0
84	0
164	0
150	0
2677	0
199	0
63	0
176	0
1318	0
9	0
466	0
17	0
108	0
26	0
36	0
0	20
0	1153
44	0
0	6
71	0
37	114
36	0
0	6956
52	0
134	0
103	0
45	0
75	0
44	0
87	0
481	0
3438	123
245	0
51	0
493	0
100	0
136	2
119	0
4	0
69	0
30	0
46	0
120	0
91	0
28	0
191	0
76	0
30	0
236	0
122	0
89	0
126	0
547	0
647	111
9	0
15	0
109	0
140	0
806	0
157	0
37	0
186	0
67	0
83	0
202	0
37	0
321	0
181	0
81	0
0	7
2	1
325	0
1401	0
101	0
33	0
166	0
138	0
42	0
39	0
1102	34
8	0
53	0
56	0
186	0
84	0
254	0
53	0
139	0
409	0
51	0
172	589
326	0
283	0
36	0
128	0
23	0
104	0
59	0
107	0
35	0
299	0
105	0
7	0
48	0
84	0
118	0
82	0
164	0
155	0
231	0
100	0
35	0
99	0
69	0
76	0
1049	0
22	0
198	0
159	0
125	0
108	0
128	0
59	0
69	0
54	0
258	0
133	0
161	0
759	0
90	0
105	0
377	0
133	0
773	0
43	0
91	0
69	0
60	0
29	0
168	0
88	0
146	0
356	0
86	0
30	1048
74	0
249	0
1	0
98	0
281	0
112	0
73	0
109	0
59	0
62	0
12	0
74	124
282	0
406	0
143	0
84	0
36	0
23	0
674	0
228	0
10	0
26	0
97	0
97	0
6	0
219	0
109	0
82	0
281	44
71	44
51	0
10	0
78	0
68	0
608	0
67	0
11	0
49	0
216	0
120	0
164	0
54	0
60	0
161	0
44	0
348	0
1573	0
1147	71
153	0
2460	0
0	45
0	16
52	0
230	0
205	0
143	0
68	0
318	0
83	0
195	0
205	0
37	0
480	0
295	0
47	0
67	0
131	0
82	0
28	0
87	0
98	0
49	0
455	0
49	0
88	0
112	0
53	0
109	0
166	0
106	0
74	0
143	0
274	0
49	0
12	0
107	0
54	0
118	0
107	0
0	4
58	4
8	0
158	0
14	0
53	0
34	0
22	0
236	0
324	0
87	0
45	0
140	0
2	24
41	0
27	0
241	0
215	0
33	0
35	0
34	0
45	0
0	0
10	15
3	2
0	22
2	0
4	0
93	0
73	0
61	0
28	0
184	0
24	0
74	0
754	0
358	0
40	0
46	0
192	0
161	0
29	0
20	0
95	58
62	0
151	0
122	0
57	0
98	0
243	0
686	1
257	0
97	0
65	0
8	12
2090	3
77	0
270	153
39	0
14	0
226	0
28	0
22	0
74	0
104	0
146	0
39	0
60	0
169	0
141	0
37	0
20	0
56	0
52	0
27	0
67	0
61	0
82	0
14	0
563	0
330	0
56	0
59	0
71	0
30	0
149	0
20	0
239	0
53	0
258	0
41	0
38	0
87	0
68	0
26	0
84	0
100	0
40	0
149	0
312	0
144	0
145	633
710	0
58	0
123	0
346	0
132	0
22	0
37	0
150	0
485	0
109	0
18	0
100	0
92	0
81	0
164	0
73	0
91	0
302	0
46	0
65	0
390	0
19	0
11	0
106	0
90	0
71	0
44	0
601	0
84	0
429	492
97	0
30	0
31	0
17	0
30	0
249	21
822	0
7	0
58	0
65	0
47	0
802	0
9	0
475	0
26	0
68	0
385	0
110	0
133	441
63	0
58	0
3784	0
198	0
15	0
141	0
23	0
110	0
608	111
51	0
169	0
28	0
28	0
55	0
311	0
46	0
330	0
29	0
70	0
270	0
228	0
134	0
128	0
33	0
302	0
47	0
12	0
100	0
42	0
27	0
31	0
168	0
257	0
7	0
146	0
36	0
607	0
65	0
1094	0
428	0
110	0
495	0
58	0
62	0
172	0
86	0
3653	4421
86	0
109	0
74	0
150	0
65	0
123	0
122	0
78	0
43	0
178	0
11	0
214	0
72	0
35	0
161	0
38	0
785	0
110	0
303	0
20	0
33	0
543	36
122	0
66	0
110	0
412	0
222	0
34	0
105	0
114	0
14	0
9	0
57	0
291	0
7	0
335	0
127	0
198	0
3305	0
254	0
239	0
123	0
90	0
158	0
589	0
164	0
471	0
865	0
159	0
189	0
51	0
56	0
80	0
481	0
87	0
87	0
337	0
3104	2476
380	0
114	0
96	0
164	0
109	0
125	0
40	0
48	0
226	0
82	0
251	0
22	0
448	0
127	0
0	0
201	0
123	0
153	0
70	0
54	0
1578	0
586	0
674	0
1051	0
52	0
166	0
290	0
84	0
26	12
0	0
0	0
0	47
0	25
2	617
0	1099
1365	0
315	0
4	1
0	629
0	0
0	0
349	0
182	0
65	0
49	0
354	0
47	0
177	0
72	0
35	0
129	0
40	0
243	0
257	0
29	0
427	0
40	0
41	0
23	0
340	0
2	0
1	0
70	0
58	0
156	0
154	0
3517	0
174	0
129	0
10	0
3	0
106	0
96	0
258	0
1	0
59	0
26	0
67	0
80	0
140	0
106	0
205	0
53	0
5740	3270
106	0
160	0
264	0
43	0
116	0
16	0
39	0
163	0
71	0
67	0
111	0
35	0
246	0
71	0
67	0
87	0
130	0
20	0
264	0
379	0
135	14
23	4
86	0
222	0
125	0
104	0
92	0
40	0
153	0
84	0
69	0
31	0
103	0
76	0
94	0
111	0
82	0
387	0
109	0
141	0
56	0
154	0
41	0
82	0
263	0
255	0
234	0
191	0
26	0
16	0
32	0
21	0
116	0
100	0
176	0
275	0
0	0
0	0
124	0
308	0
121	0
10	0
47	0
39	0
391	2
109	0
47	0
32	0
59	0
139	0
329	0
1287	0
142	0
65	0
38	0
111	0
804	0
66	0
123	1292
44	0
371	0
201	72
174	0
303	0
67	0
64	0
43	0
109	0
61	0
506	0
112	0
168	0
210	0
92	0
25	0
173	16
644	16
3	0
19	0
43	0
82	0
142	0
374	0
3249	0
652	0
165	0
16	0
397	0
738	0
67	0
284	0
149	0
373	70
124	0
36	0
116	0
63	0
104	0
55	0
21	0
106	0
57	0
885	0
263	19
123	162
137	0
33	0
44	0
178	0
160	0
51	0
149	0
98	0
62	0
43	0
45	0
97	0
321	0
121	0
62	0
39	0
95	0
16	0
20	0
30	0
0	0
0	0
0	0
0	53
0	821
89	0
110	0
39	0
41	0
109	0
80	0
45	0
114	0
510	5252
36	0
119	0
44	0
25	0
69	0
203	0
112	0
312	0
24	0
58	0
29	0
34	0
55	0
33	0
0	0
0	1350
0	0
0	4
63	0
85	0
64	0
58	0
103	0
128	0
22	0
62	0
59	0
39	0
74	0
45	0
105	0
1844	0
97	0
16	21
928	0
75	0
105	0
143	0
143	0
34	0
53	0
34	0
53	0
48	0
63	0
370	0
43	0
318	0
34	0
45	0
168	0
81	0
236	0
37	0
111	0
19	0
58	0
145	0
223	0
110	0
120	0
146	0
1275	0
26	0
5	28
229	28
63	0
50	0
55	0
302	0
31	0
95	0
160	0
133	0
179	0
55	0
47	0
9	0
268	2
214	0
635	0
42	0
64	0
21	0
85	0
173	0
37	0
106	0
1192	0
287	0
23	0
44	0
6	0
411	0
120	0
40	0
58	0
81	0
37	0
67	0
344	0
99	0
62	0
83	0
4454	0
164	0
860	0
27	0
106	0
117	0
244	0
21	0
149	0
44	0
37	0
143	0
215	0
9	0
38	0
535	0
206	0
448	0
122	0
54	0
64	0
201	0
174	0
162	638
8	0
29	0
136	0
1	0
69	0
1458	0
10	0
20	0
197	2
0	45
0	372
1	54
0	32
42	1109
216	0
20	0
129	0
31	0
173	0
59	0
72	0
123	0
704	0
40	0
68	0
35	0
220	0
77	0
253	0
295	0
506	0
277	0
38	0
107	0
641	3027
6	3
3155	0
374	0
532	0
394	0
89	0
83	0
14	0
59	0
51	0
74	0
24	0
2153	1
585	0
1034	0
28	0
118	0
355	230
32	0
420	0
40	0
647	0
45	0
3	0
13	0
74	0
672	0
202	0
14	0
87	0
165	0
90	0
85	0
0	0
0	14
0	1112
0	942
176	0
67	0
98	0
31	0
120	0
113	0
74	0
66	0
146	0
25	0
25	0
1	0
1	0
42	0
92	0
52	0
73	0
75	0
120	0
96	0
50	0
35	0
169	0
216	0
235	0
77	0
420	0
239	0
736	239
5	0
4	0
74	0
159	0
177	0
42	0
26	0
4	2
1682	0
300	0
9	0
4	0
348	0
929	19
138	0
60	0
39	0
469	36
54	0
60	0
100	0
38	0
51	0
28	0
47	0
381	0
121	0
250	0
62	0
149	0
483	0
18	0
311	0
34	0
80	0
133	0
109	0
238	0
19	0
118	0
49	0
13	0
76	0
2445	0
133	0
72	0
92	0
72	0
7	0
43	0
98	0
49	0
34	0
219	0
275	0
67	0
146	0
86	0
11	0
129	0
91	0
41	0
162	0
81	0
137	0
31	0
