UniqueCount	AmbigCount
30	0
14	0
31	0
99	0
14	0
163	0
53	0
41	0
36	0
164	0
17	0
11	0
151	0
85	0
248	0
9	0
69	0
0	407
198	0
15	0
4	0
4	0
3	0
9	2
0	14
0	0
0	0
0	33
40	0
42	0
131	0
82	0
9	0
41	0
19	0
246	3
2397	0
1717	0
401	0
99	0
37	0
20	0
20	0
26	0
13	0
67	0
51	0
32	0
20	0
392	0
60	0
77	0
249	0
15	0
15	0
296	0
44	0
400	0
374	15
4	0
57	5
130	0
75	0
2672	2
20	0
44	0
87	0
89	0
51	0
31	0
31	0
2	0
1	12
148	0
210	0
141	0
31	0
89	62
74	0
38	0
16	0
70	0
1966	0
75	0
26	0
236	0
13	0
9	0
33	1
4	1
157	1200
321	2210
0	0
0	0
2	0
0	17
0	9
224	0
373	0
124	0
69	0
32	0
83	0
14	0
389	0
54	0
36	0
5	0
217	0
99	0
35	31
19	0
38	0
272	0
60	0
25	0
74	0
390	0
51	0
48	0
84	0
153	0
181	0
57	0
76	0
154	0
319	0
56	0
27	0
256	0
49	0
260	0
204	0
306	0
107	0
3	17
36	0
24	0
38	0
92	0
321	0
205	0
44	0
91	0
137	0
24	0
177	0
48	0
300	0
6929	0
477	0
121	0
119	20
121	0
52	0
36	0
32	0
32	0
187	1
130	0
13	0
298	0
28	4
3448	0
147	0
140	0
89	1
21	0
71	0
85	0
151	238
23	0
4	0
27	0
83	0
184	0
215	0
325	13
68	0
78	0
2	0
69	0
27	0
438	0
62	0
80	0
666	0
72	0
102	0
245	0
52	0
21	0
150	0
76	0
112	0
27	0
24	545
3317	0
10	0
103	0
9	0
30	0
107	0
142	0
79	0
19	0
56	0
51	0
37	0
199	115
14	0
24	0
121	0
12	0
128	0
42	0
181	0
220	0
20	0
35	0
17	0
85	0
49	0
276	31
62	0
442	0
8	0
89	0
15	0
0	198
8	0
20	0
424	0
77	0
83	0
40	0
29	0
13	39
35	0
101	0
20	0
3204	0
213	0
31	0
3	0
60	0
204	0
16	0
23	0
154	0
177	0
0	64
109	0
47	0
61	0
231	0
353	0
229	0
82	0
40	0
150	0
5	0
34	0
130	0
25	0
101	0
58	0
234	0
597	1
365	0
4	0
18	0
303	0
12	0
10	0
11	0
18	0
8	0
0	21
0	835
69	282
202	0
23	0
70	0
4	0
76	0
95	0
13	0
44	0
27	0
13	0
23	0
18	0
205	0
36	0
28	0
1	0
60	0
50	0
531	0
3	0
60	0
168	0
76	0
19	0
177	0
62	0
46	0
264	0
100	0
497	0
60	99
684	0
34	0
168	0
50	0
29	0
26	0
9	0
9	0
5	0
0	15
11	0
23	97
0	58
1	772
50	0
18	0
27	0
61	0
15	0
231	0
145	0
868	0
231	0
276	1
36	0
18	0
19	0
6	0
7	0
92	0
89	0
274	0
123	0
84	0
299	0
2	0
131	0
39	0
54	0
75	0
1400	0
164	0
58	0
52	0
28	0
31	0
29	0
26	0
9	0
28	0
586	0
39	0
37	0
14	0
15	0
114	0
175	39
60	39
25	0
8	0
25	0
23	0
373	0
82	0
371	0
48	0
0	975
0	27
24	27
82	0
17	0
59	0
66	0
14	0
7	0
41	0
131	0
40	0
59	14
3	0
88	0
41	0
7	0
1095	0
25	0
89	0
47	0
36	0
44	0
158	0
45	0
63	0
182	0
82	0
381	0
27	0
20	0
13	0
48	0
921	0
88	0
60	0
190	0
29	0
112	45
53	5
30	2
252	0
82	0
304	0
27	0
13	0
107	0
162	0
378	0
2	0
48	0
95	0
87	0
10	0
43	0
56	0
128	0
199	0
79	0
41	0
19	0
87	0
13	0
88	0
17	0
91	0
30	0
14	0
7	0
1	0
22	0
6	0
7	0
30	0
92	0
35	0
11	0
102	0
4	0
31	0
744	0
1	8
66	0
86	320
31	0
14	0
183	0
5	0
784	0
62	0
5	0
26	0
36	0
22	0
136	0
8	0
50	0
54	0
15	0
4	0
92	0
41	0
30	0
131	0
676	0
50	0
89	0
176	0
27	0
9	0
15	0
21	0
39	0
24	0
12	0
52	607
9	0
264	0
14	0
37	0
273	0
38	0
25	0
129	0
5	0
1	0
40	0
28	0
55	0
2	0
172	0
36	0
32	0
395	0
42	0
84	0
71	0
19	0
92	0
96	0
201	0
51	0
18	0
32	258
37	0
168	0
32	0
33	0
103	0
19	0
5	0
18	36
1	0
0	3
0	21
27	10
0	130
0	815
23	0
45	0
35	0
18	0
167	0
16	0
33	0
20	0
21	0
19	0
8	0
54	0
54	0
22	0
53	0
132	0
149	293
42	0
15	0
31	0
44	0
17	0
54	0
85	0
69	0
2	0
165	0
202	0
303	0
112	0
89	0
156	0
9	0
46	0
41	0
66	0
107	0
30	0
49	0
45	0
358	0
83	0
244	0
60	0
10	0
27	0
152	0
263	81
23	1
44	0
405	0
22	0
1	149
14	0
201	0
146	0
28	0
192	0
18	1
28	0
60	0
36	238
132	0
20	0
4	0
26	0
190	8
1592	0
104	0
146	0
264	0
13	0
43	0
28	0
69	0
174	0
107	0
3	0
30	0
33	0
20	0
57	0
102	0
42	0
21	0
60	0
122	0
33	0
126	0
1	0
24	0
10	0
150	52
17	0
544	0
141	0
95	0
24	0
94	0
450	0
48	0
7	0
282	0
257	0
6	0
37	0
439	0
40	0
65	0
51	0
92	0
50	0
986	0
337	0
54	0
20	0
149	0
74	0
17	0
4	0
130	0
11	0
68	0
1501	0
135	0
142	0
16	0
26	0
137	0
240	0
121	0
19	0
51	0
42	0
227	121
316	0
23	0
112	0
26	0
67	0
56	0
561	0
31	0
70	0
17	0
27	0
44	0
77	0
65	0
12	0
52	0
24	0
5	13
3	7
0	25
0	12
0	643
36	0
127	0
94	0
120	0
18	0
321	0
51	0
12	0
1	0
56	0
50	0
27	0
0	0
41	0
23	0
113	0
155	0
23	0
19873	0
39	0
82	0
38	0
94	0
19	0
21	0
7	0
9	0
29	0
8	0
24	0
26	0
40	0
124	0
121	0
47	0
222	0
45	0
105	22
0	17
2	0
431	0
296	0
83	0
73	0
383	0
67	282
82	0
57	0
139	0
304	0
11	0
140	0
87	0
29	0
61	0
1007	0
54	0
7	0
29	0
184	0
19	0
102	0
294	0
36	0
68	0
396	0
30	0
105	0
51	0
245	0
12	0
69	0
467	0
7	0
181	0
70	0
36	0
69	0
33	0
318	0
17	0
110	0
20	0
31	0
31	0
63	0
23	0
22	0
1638	0
4	0
350	0
44	0
22	0
39	0
2452	0
31	0
261	0
210	0
456	0
345	0
329	0
36	0
33	0
10	0
27	0
37	0
388	0
101	0
77	0
83	0
11	0
108	0
161	0
48	2
342	0
4	0
3457	0
15	0
251	0
88	0
62	0
19	0
134	0
56	0
59	0
190	0
20	0
111	0
17	0
25	0
195	0
204	0
620	0
81	8
97	0
16	0
39	0
34	0
1242	0
78	0
103	0
42	0
99	0
25	0
335	0
26	0
29	0
49	0
140	0
105	0
64	0
114	0
30	0
15	0
283	0
20	0
21	0
56	0
49	0
89	0
91	0
102	0
31	0
144	0
551	0
643	0
36	0
28	0
303	0
240	0
1216	0
16	0
1146	0
296	0
803	0
43	0
86	0
136	0
158	0
19	0
341	0
10	0
25	0
802	252
604	252
61	0
24	0
32	0
31	0
68	0
63	0
167	0
29	0
47	0
117	0
64	0
10	0
108	0
230	13
54	0
376	0
48	0
16	0
172	0
73	0
11	0
48	0
20	0
35	0
26	0
283	0
150	0
27	0
1211	0
57	0
22	0
25	0
877	0
95	0
156	0
40	0
52	0
75	0
5	0
16	0
286	0
84	0
56	0
126	0
35	0
36	0
17	0
185	0
13	0
6	27
20	0
21	0
114	0
0	20
129	0
111	0
44	0
13	0
10	0
57	0
47	0
99	0
82	0
58	0
499	0
149	0
135	0
178	0
618	0
19	0
157	0
17	0
5	0
65	0
42	0
110	0
23	0
20	0
9	0
19	0
69	0
72	0
13	0
125	0
72	0
22	0
15	0
51	0
410	0
15	0
341	0
45	0
19	0
8	0
396	0
157	0
302	0
18	0
33	0
11	0
44	0
278	0
17	0
52	0
135	0
351	0
7	769
10	0
75	0
42	0
62	0
43	0
76	0
193	0
244	0
34	0
302	0
14	0
570	0
119	14
48	0
567	0
299	0
41	0
26	0
18	0
68	0
47	0
42	0
11	0
37	0
72	0
46	0
25	0
30	0
146	0
19	0
33	0
30	0
198	0
154	146
875	0
165	0
249	0
53	0
63	0
201	0
54	0
15	0
18	0
4	0
2	9
0	7
5	2
0	135
0	27
0	162
0	19
0	27
143	892
2	93
0	19
1	29
0	6
0	0
0	0
0	0
0	0
4	0
24	0
40	0
73	0
19	0
38	0
120	0
21	0
70	0
103	0
9	0
1568	0
322	0
162	0
215	0
22	0
119	0
146	0
689	0
310	0
30	0
39	0
17	0
19	0
21	0
92	0
183	0
70	0
126	0
16	1
699	0
28	0
680	0
5561	0
96	0
1	0
4	0
11	10
44	4
117	0
318	0
79	0
156	0
11	0
54	0
24	0
73	0
74	0
183	0
582	0
13	0
145	0
77	0
9	0
85	0
639	0
208	0
6	0
49	0
96	0
313	0
1042	2
487	0
21	0
116	1
19	0
85	0
9	0
49	0
0	0
5	0
49	0
77	0
1314	0
91	0
2	0
6392	0
24	0
11	34
44	0
111	0
79	0
29	0
688	0
135	0
37	0
12	0
396	0
52	0
23	0
57	0
31	0
273	0
309	0
126	0
285	0
2654	0
11	0
1	0
3	0
14	10
2641	0
7	0
909	0
42	0
297	1
142	293
285	0
75	0
55	0
29	0
266	0
116	81
0	0
0	2
2	15
1	3
0	9
0	11
0	313
10	1500
0	144
0	79
3	723
0	0
0	20
185	184
241	123
125	0
27	0
44	0
57	0
446	0
371	0
48	0
969	0
18	0
70	12
36	0
37	0
57	0
64	0
12	0
25	0
461	0
695	0
122	0
470	0
109	0
201	0
100	0
105	0
137	0
92	0
189	0
14	0
126	0
31	0
10	0
19	0
135	0
16	0
3	0
19	0
26	0
51	0
58	0
590	0
9	0
25	0
58	0
115	0
74	0
405	0
98	0
10	0
570	0
253	0
44	0
183	6
7	0
32	0
179	0
360	0
385	0
15	0
1710	0
284	0
28	0
222	0
436	0
37	0
59	0
324	0
286	0
34	0
203	0
53	75
96	43
194	0
19	0
73	0
8	0
91	0
27	0
16	0
136	0
86	0
25	0
204	0
304	0
5	0
397	0
181	0
42	0
40	0
19	0
25	0
24	0
43	0
22	0
31	0
13	0
714	0
9	0
36	0
96	0
7	0
124	0
29	0
31	0
15	0
72	0
20	0
202	0
17	0
485	0
118	0
1981	0
14	0
161	0
41	0
288	26
110	35
173	0
52	0
177	21
5	958
27	0
23	557
232	3
38	0
37	0
559	0
15	0
22	0
139	0
35	0
141	0
9	0
555	0
86	0
60	0
28	0
94	0
27	0
28	0
25	0
49	0
52	0
248	0
80	0
21	0
83	0
24	0
17	0
1047	0
49	0
111	0
716	0
85	0
395	0
54	0
30	0
4	0
103	0
22	0
70	0
501	0
103	35
14	0
5	958
593	0
5	0
74	21
24	0
76	0
21	557
179	3
24	0
79	0
227	0
60	0
153	0
46	0
20	0
36	0
67	0
15	0
1580	0
277	0
56	0
97	0
110	0
17	0
20	0
4	0
111	0
174	0
59	0
236	0
18	0
4	0
7	0
11	0
12	0
46	0
1054	0
25	0
104	0
19	0
8	0
66	217
125	0
121	0
36	0
18	0
169	0
27	0
41	0
46	0
14	0
154	0
41	0
3	0
269	38
0	9
0	161
0	129
1	22
7	561
820	0
480	0
41	0
23	0
46	0
114	0
64	0
10	0
338	0
60	412
14	0
40	0
12	0
78	0
24	0
103	0
5	0
16	0
22	0
130	0
104	30
65	0
123	0
303	0
108	0
129	0
218	0
476	0
302	0
150	0
99	0
234	0
20	67
0	69
12	69
82	0
17	0
173	0
76	0
6	0
6	0
109	0
70	0
1542	0
63	0
152	0
273	0
930	0
107	0
52	0
72	0
93	0
149	0
60	0
85	0
56	0
324	0
7	0
8	0
25	0
99	0
209	0
2244	0
154	0
53	0
82	0
648	0
13	0
27	0
1456	0
22	0
369	0
65	0
55	0
11	0
91	0
42	0
522	0
211	0
18	0
147	0
43	0
12	0
21	0
94	0
114	0
346	0
42	0
62	0
828	3
34	0
31	0
19	0
48	0
107	0
8	0
20	0
18	0
27	0
26	0
25	0
16	0
12	4
60	4
110	0
46	0
19	0
29	0
90	0
35	0
143	0
8	0
24	0
30	0
28	0
291	0
48	0
394	0
14	0
17	0
11	0
188	0
27	0
49	0
47	0
31	0
93	0
15	0
66	0
22	0
99	3
36	0
25	0
794	0
1005	0
91	0
60	0
122	0
1223	0
9	0
250	0
223	0
26	0
19	0
17	0
69	0
30	0
27	0
85	0
105	0
153	0
85	0
365	0
4108	0
130	0
150	0
373	0
44	0
110	0
295	0
485	0
22	0
10	0
49	0
40	0
84	0
15	0
18	0
54	0
334	0
212	0
51	0
60	0
12	0
5	0
352	0
115	0
120	0
79	0
7	0
227	0
17	0
100	0
106	0
32	0
34	0
36	0
184	0
0	18
95	0
161	0
32	0
253	0
433	0
90	0
11	0
176	0
30	0
20	0
28	0
756	6
413	98
261	0
202	0
43	0
74	0
365	0
365	0
307	0
66	0
21	0
21	0
86	0
186	0
71	0
16	0
52	0
31	0
125	0
103	0
66	0
270	0
53	0
24	0
250	0
13	0
478	0
151	0
200	0
30	0
29	0
6356	0
146	0
15	0
94	0
111	0
26	0
25	0
22	0
41	0
13	0
19	0
49	0
215	0
229	0
68	0
860	0
56	0
19	0
29	0
4	0
8	0
225	0
66	0
24	0
21	0
18	0
22	0
82	0
42	0
36	0
742	0
189	0
88	0
144	0
174	0
379	0
80	0
19	0
62	0
55	0
24	0
161	0
57	0
198	0
57	0
10	0
52	0
131	0
76	0
36	14
127	0
14	0
14	0
184	0
8	0
34	0
27	0
89	0
6	0
121	0
37	0
24	0
34	0
111	0
90	0
208	0
83	0
40	0
30	0
79	0
220	0
342	0
55	0
98	0
36	0
60	0
115	0
470	3550
286	3550
650	620
234	0
73	0
49	0
40	0
64	0
69	0
11	0
143	0
32	0
360	0
134	0
225	0
122	0
101	0
64	0
91	0
8	0
107	0
58	56
51	0
136	0
32	0
23	0
21	0
83	0
51	0
5	0
93	0
49	0
383	0
45	0
76	0
31	0
255	0
295	0
20	0
31	0
18	579
30	0
54	0
414	0
63	0
104	0
16	0
48	0
73	0
440	0
56	0
35	0
60	0
82	0
14	0
20	0
235	0
37	0
234	0
381	0
63	0
71	0
34	0
22	0
89	0
58	0
16	0
12	0
27	0
239	62
22	0
75	0
67	0
65	0
55	0
89	0
38	0
283	0
3	0
260	0
140	0
584	0
32	0
46	0
23	0
4	0
22	0
5	0
35	0
29	0
51	0
74	0
11	0
309	158
18	0
14	0
178	100
28	0
506	0
14	0
79	0
249	0
479	0
177	0
18	0
62	0
40	0
36	0
325	0
314	0
11	0
65	0
41	0
31	0
49	0
147	1
56	0
145	0
69	0
22	0
77	0
22	0
149	0
10	0
99	0
58	0
177	0
25	0
263	0
69	0
311	0
10	0
13	0
100	0
90	0
42	0
177	0
163	0
67	0
271	0
32	0
30	0
356	57
13	0
73	1
9	0
49	0
197	0
9	0
145	0
9	0
159	0
110	0
110	1
604	1
27	0
111	0
326	0
22	0
53	0
27	0
28	0
4	0
18	0
52	0
259	0
55	0
2897	0
121	0
25	0
86	0
1024	0
22	0
213	0
10	0
37	0
18	0
11	0
0	14
0	1023
37	0
0	9
34	0
27	20
19	0
0	1721
51	0
66	0
47	0
28	0
56	0
30	0
20	0
595	0
1711	72
164	0
34	0
460	0
91	0
124	0
88	0
2	0
20	0
26	0
12	0
76	0
39	0
20	0
149	0
46	0
41	0
201	0
60	0
40	0
51	0
251	0
272	39
10	0
7	0
39	0
194	0
943	0
127	0
19	0
135	0
29	0
45	0
144	0
27	0
374	0
144	0
30	0
0	2
0	0
383	0
166	0
39	0
16	0
88	0
149	0
27	0
21	0
748	35
6	0
29	0
54	0
115	0
34	0
116	0
16	0
86	0
359	0
32	0
76	190
107	0
162	0
11	0
80	0
14	0
69	0
29	0
60	0
10	0
134	0
73	0
8	0
27	0
33	0
58	0
75	0
83	0
51	0
295	0
30	0
27	0
45	0
38	0
12	0
378	0
23	0
121	0
46	0
72	0
97	0
87	0
44	0
26	0
21	0
60	0
83	0
50	0
160	0
34	0
32	0
275	0
96	0
317	0
21	0
86	0
17	0
44	0
14	0
84	0
31	0
78	0
381	0
37	0
7	316
30	0
181	0
1	0
25	0
109	0
75	0
30	0
58	0
17	0
43	0
9	0
67	24
165	0
234	0
91	0
69	0
29	0
14	0
371	0
9	0
4	0
22	0
36	0
41	0
4	0
321	0
64	0
31	0
175	23
99	23
17	0
11	0
44	0
53	0
759	0
26	0
13	0
23	0
246	0
74	0
233	0
51	0
60	0
160	0
9	0
502	0
485	0
702	31
83	0
1508	0
0	24
0	35
45	0
159	0
102	0
149	0
68	0
158	0
52	0
135	0
159	0
25	0
524	0
241	0
37	0
92	0
27	0
29	0
13	0
34	0
69	0
48	0
326	0
35	0
66	0
174	0
19	0
38	0
80	0
65	0
76	0
99	0
189	0
66	0
4	0
86	0
26	0
89	0
42	0
0	4
28	4
11	0
98	0
4	0
16	0
11	0
8	0
130	0
248	0
27	0
19	0
106	0
4	15
26	0
21	0
143	0
34	0
9	0
17	0
18	0
17	0
1	0
4	22
0	2
0	15
8	0
3	0
64	0
58	0
32	0
19	0
95	0
23	0
39	0
1136	0
430	0
16	0
25	0
167	0
71	0
10	0
4	0
45	21
88	0
109	0
53	0
58	0
41	0
164	0
470	0
87	0
56	0
36	0
4	2
1446	0
45	0
139	72
58	0
3	0
96	0
11	0
10	0
39	0
34	0
699	0
22	0
30	0
118	0
141	0
12	0
18	0
98	0
37	0
15	0
71	0
17	0
28	0
9	0
87	0
143	0
24	0
39	0
39	0
51	0
77	0
13	0
259	0
17	0
160	0
10	0
23	0
64	0
37	0
16	0
85	0
55	0
13	0
55	0
180	0
84	0
63	237
795	0
34	0
80	0
130	0
31	0
11	0
25	0
104	0
295	0
54	0
11	0
106	0
45	0
40	0
70	0
51	0
103	0
197	0
23	0
42	0
196	0
24	0
9	0
62	0
36	0
31	0
38	0
479	0
34	0
170	354
60	0
10	0
30	0
2	0
16	0
194	1
276	0
9	0
47	0
25	0
24	0
1098	0
4	0
213	0
9	0
27	0
310	0
36	0
55	140
31	0
33	0
6138	0
113	0
6	0
69	0
11	0
71	0
378	39
22	0
57	0
31	0
26	0
23	0
160	0
29	0
54	0
10	0
66	0
129	0
77	0
76	0
75	0
44	0
183	0
26	0
12	0
54	0
36	0
16	0
20	0
118	0
140	0
4	0
120	0
24	0
551	0
34	0
473	0
284	0
62	0
658	0
16	0
10	0
215	0
52	0
1818	1740
53	0
117	0
21	0
104	0
73	0
58	0
85	0
39	0
38	0
214	0
9	0
377	0
75	0
41	0
84	0
10	0
946	0
81	0
277	0
19	0
15	0
158	4
96	0
25	0
49	0
433	0
98	0
27	0
73	0
57	0
13	0
8	0
23	0
261	0
7	0
198	0
96	0
68	0
574	0
151	0
788	0
197	0
78	0
70	0
455	0
130	0
547	0
187	0
80	0
99	0
36	0
241	0
57	0
411	0
49	0
54	0
337	0
904	607
293	0
206	0
29	0
86	0
50	0
76	0
15	0
28	0
68	0
39	0
184	0
19	0
538	0
61	0
2	0
120	0
66	0
145	0
43	0
20	0
1862	0
263	0
423	0
780	0
22	0
59	0
398	0
42	0
10	7
0	0
0	0
0	43
1	15
0	523
0	876
952	0
287	0
10	0
0	157
0	0
0	0
287	0
124	0
32	0
18	0
347	0
30	0
77	0
27	0
3	0
55	0
11	0
203	0
99	0
18	0
868	0
23	0
15	0
6	0
374	0
3	0
2	0
63	0
20	0
61	0
80	0
2204	0
57	0
98	0
9	0
3	0
44	0
90	0
215	0
0	0
34	0
87	0
16	0
28	0
66	0
35	0
97	0
16	0
567	504
44	0
64	0
211	0
10	0
83	0
9	0
20	0
141	0
43	0
33	0
83	0
19	0
186	0
62	0
14	0
81	0
30	0
6	0
95	0
89	0
121	15
65	10
52	0
161	0
64	0
58	0
80	0
25	0
148	0
29	0
26	0
103	0
199	0
52	0
59	0
118	0
55	0
280	0
60	0
139	0
46	0
74	0
24	0
105	0
403	0
338	0
165	0
85	0
12	0
22	0
21	0
9	0
40	0
23	0
131	0
146	0
0	0
0	0
78	0
109	0
93	0
10	0
53	0
23	0
288	1
65	0
19	0
13	0
19	0
74	0
172	0
1388	0
113	0
51	0
31	0
50	0
509	0
142	0
87	769
16	0
267	0
213	91
72	0
466	0
28	0
18	0
4	0
47	0
31	0
772	0
63	0
160	0
288	0
47	0
11	0
415	25
590	25
5	0
71	0
18	0
138	0
216	0
471	0
2894	0
268	0
59	0
3	0
208	0
154	0
48	0
235	0
83	0
124	13
73	0
15	0
65	0
26	0
45	0
28	0
20	0
45	0
26	0
447	0
81	10
94	89
59	0
8	0
16	0
49	0
92	0
23	0
68	0
47	0
20	0
21	0
45	0
136	0
162	0
33	0
35	0
27	0
15	0
6	0
10	0
4	0
32	0
12	0
0	0
0	25
0	654
86	0
40	0
29	0
18	0
86	0
34	0
34	0
65	0
468	1777
17	0
253	0
10	0
14	0
30	0
141	0
36	0
324	0
28	0
29	0
13	0
10	0
9	0
25	0
0	0
0	253
0	0
0	2
11	0
34	0
30	0
53	0
79	0
66	0
24	0
114	0
36	0
24	0
19	0
15	0
35	0
1298	0
50	0
56	15
434	2
66	0
57	0
92	0
113	0
17	0
34	0
9	0
37	0
15	0
53	0
691	0
19	0
104	0
10	0
15	0
95	0
78	0
171	0
18	0
62	0
17	0
38	0
166	0
123	0
29	0
52	0
133	0
645	0
12	0
7	5
110	5
14	0
29	0
30	0
359	0
10	0
34	0
77	0
106	0
147	0
51	0
21	0
45	0
194	5
122	0
583	0
7	0
43	0
8	0
45	0
105	0
10	0
114	0
563	0
100	0
5	0
30	0
1	0
179	0
50	0
70	0
50	0
96	0
42	0
58	0
274	0
47	0
19	0
267	0
3995	0
79	0
372	0
10	0
84	0
92	0
386	0
8	0
68	0
20	0
18	0
53	0
157	0
4	0
12	0
811	0
167	0
407	0
59	0
17	0
44	0
95	0
94	0
48	258
4	0
31	0
48	0
2	0
48	0
160	0
4	0
13	0
28	0
1	9
0	161
0	129
0	22
8	579
160	0
9	0
59	0
13	0
71	0
17	0
38	0
75	0
840	0
43	0
28	0
51	0
242	0
45	0
110	0
385	0
517	0
163	0
17	0
163	0
744	2870
3	2
10933	0
301	0
679	0
398	0
54	0
47	0
16	0
23	0
7	0
42	0
23	0
2534	0
1230	0
432	0
33	0
82	0
164	99
89	0
493	0
19	0
350	0
21	0
11	0
35	0
35	0
566	0
106	0
14	0
47	0
13	0
71	0
75	0
0	0
0	11
0	1012
0	681
124	0
28	0
50	0
27	0
49	0
111	0
79	0
26	0
68	0
13	0
4	0
1	0
0	0
13	0
47	0
28	0
37	0
46	0
154	0
26	0
16	0
26	0
30	0
133	0
218	0
51	0
237	0
240	0
234	41
11	0
8	0
46	0
70	0
59	0
42	0
10	0
5	1
436	0
56	0
19	0
11	0
378	0
698	6
101	0
30	0
19	0
134	4
66	0
49	0
60	0
13	0
47	0
9	0
34	0
61	0
35	0
141	0
72	0
73	0
212	0
9	0
303	0
17	0
46	0
44	0
66	0
130	0
8	0
75	0
48	0
6	0
72	0
1038	0
43	0
44	0
181	0
41	0
2	0
11	0
33	0
27	0
29	0
116	0
180	0
18	0
76	0
35	0
14	0
678	0
49	0
72	0
102	0
30	0
64	0
15	0
91	0
36	0
36	0
16	0
36	0
47	0
412	0
37	0
23	0
699	0
5405	0
